word
Hörerin
Hügel
Import
Information
Ingenieur
Inhalt
Insel
Integration
Intensivkurs
Interesse
Internet
Interview
Jacke
Jahr
Januar
Jause
Job
Journalist
Journalistin
Jugendliche
Juli
Junge
Juni
Kabel
Kaffee
Kalender
Kampf
Kanal
Kandidat
Kanne
Kantine
Kapitel
Karte
Kartoffel
Kasse
Kassette
Katastrophe
Katze
Keller
Kellner
Kellnerin
Kenntnis
Kerze
Kette
Kilo
Kilogramm
Kilometer
Kind
Kindergarten
Kindheit
Kino
Kiosk
Kirche
Kissen
Kiste
Klasse
Klassenarbeit
Klavier
Kleid
Kleidung
Klick
Klimaanlage
Klingel
Kloß
Klub
Kneipe
Knie
Knochen
Koch
Koffer
Kollege
Kollegin
Kommunikation
Kompromiss
Konferenz
Konfitüre
Konflikt
Konsum
Kontakt
Konto
Konzert
Kopf
Kopie
Kopierer
Kostüm
Kraftfahrzeug
Kraftwerk
Kranke
Krankenkasse
Krankenpfleger
Krankenschwester
Krankenwagen
Kredit
Kreditkarte
Kreis
Kreuzung
Krimi
Kriminalpolizei
Krise
Kuchen
Kugelschreiber
Kultur
Kunde
Kundin
Kunst
Kurs
Kursleiterin
Kuvert
Kälte
Käse
Käuferin
König
Küche
Kühlschrank
Kündigung
Künstler
Künstlerin
Laden
Lage
Lampe
Land
Landschaft
Landwirtschaft
Langeweile
Laptop
Laster
Leben
Lebensmittel
Leder
Lehrer
Leistung
Leiter
Leiterin
Leute
Lexikon
Licht
Lied
Lift
Linie
Link
Lippe
Liste
Liter
Lkw
Lohn
Lokal
Lust
Länge
Lärm
Löffel
Lösung
Lüge
Magen
Mahnung
Mai
Mail
Mailbox
Maler
Malerin
Mann
Mannschaft
Margarine
Marille
Marke
Markt
Maschine
Material
Matura
Mechaniker
Medikament
Medizin
Meer
Mehl
Mehrheit
Mehrwertsteuer
Meinung
Meister
Meldung
Menge
Mensa
Mensch
Menü
Messe
Messer
Meter
Methode
Miete
Migrant
Migrantin
Milch
Milliarde
Million
Minderheit
Mineralwasser
Minute
Mitarbeiter
Mitarbeiterin
Mittag
Mittagessen
Mitte
Mittwoch
Mode
Moment
Montag
Morgen
Motor
Motorrad
Mund
Museum
Musik
Musiker
Mut
Mutter
Muttersprache
Mädchen
März
Möbel
Möglichkeit
Möhre
Müll
Mülltonne
Münze
Müsli
Mütze
Nachbar
Nachbarin
Nachhilfe
Nachmittag
Nachricht
Nachspeise
Nacht
Nachteil
Nagel
Nahrungsmittel
Name
Natur
Netzwerk
Neuigkeit
Nichtraucher
Nichtraucherin
Norden
Not
Notaufnahme
Note
Notfall
Notiz
November
Nudel
Nummer
Nähe
Obst
Ofen
Ohr
Oktober
Oma
Opa
Oper
Orange
Orchester
Ordination
Ordnung
Organisation
Ort
Osten
Paket
Panne
Papier
Parfüm
Partner
Partnerin
Party
Pass
Passagier
Passwort
Pause
Pension
Pensionist
Pensionistin
Person
Personal
Personenstand
Pfanne
Pfleger
Pflegerin
Pfund
Picknick
Plakat
Plan
Platz
Politiker
Polizei
Polizistin
"Pommes frites"
Portemonnaie
Post
Postkarte
Postleitzahl
Praktikant
Praktikantin
Praktikum
Praxis
Preis
Problem
Produkt
Professorin
Profi
Projekt
Prospekt
Protest
Prozent
Prozess
Prüfung
Publikum
Pullover
Punkt
Puppe
Quadratmeter
Qualifikation
Qualität
Quartier
Rad
"Rad fahren"
Radfahrer
Radio
Rasen
Rat
Ratschlag
Raucherin
Raum
Reaktion
Realität
Rechnung
Rede
Referat
Regel
Regen
Region
Reifen
Reihe
Reinigung
Reis
Reise
Reisebüro
Reiseführer
Reklame
Rekord
Religion
Rente
Rentner
Reparatur
Reporter
Reporterin
Reservierung
Respekt
Rest
Restaurant
Rezeption
Richterin
Rind
Ring
Risiko
Rolle
Roman
Rucksack
Ruhe
Rundfahrt
Rundgang
Rätsel
Rückfahrt
Rückkehr
S-Bahn
Saft
Sahne
Salat
Salbe
Salz
Samstag
Satz
Schachtel
Schauspielerin
Scheibe
Scheidung
Schere
Schiff
Schild
Schinken
Schirm
Schlaf
Schlafzimmer
Schlagobers
Schloss
Schluss
Schlüssel
Schmerz
Schmuck
Schnee
Schnupfen
Schokolade
Schrank
Schriftstellerin
Schuh
Schule
Schulter
Schutz
Schwammerl
Schwangerschaft
Schwester
Schwimmbad
Schüler
Schülerin
See
Sehenswürdigkeit
Seite
Sekunde
Semester
Sender
Seniorin
September
Serie
Service
Sie
Sieg
Sinn
Situation
Ski
Socke
Sofa
Sohn
Sommer
Sonderangebot
Sonnabend
Sonne
Sonntag
Sozialarbeiter
Sozialarbeiterin
Soße
Spass
Spaß
Speise
Speisekarte
Speisewagen
Spezialist
Spiegel
Spiel
Spielerin
Sport
Sportlerin
Sportplatz
Sprache
Spritze
Stadion
Stadt
Stadtplan
Stadtrand
Standpunkt
Star
Station
Stau
Staub
Steckdose
Stein
Stelle
Stern
Steuer
Steward
Stiege
Stift
Stipendium
Stock
Stockwerk
Stoff
Strafzettel
Strand
Straße
Straßenbahn
Strecke
Streichholz
Streit
Stress
Strumpf
Student
Studium
Stunde
Sucht
Summe
Suppe
Symbol
System
Szene
Sänger
Süden
Süßigkeit
T-Shirt
Tablet
Tafel
Tag
Talent
Tankstelle
Tanz
Tasche
Taschengeld
Tasse
Taste
Taxi
Technik
Technologie
Tee
Teil
Teilzeit
Telefon
Tempo
Tennis
Teppich
Termin
Test
Text
Theater
Thema
Theorie
Therapie
Ticket
Tisch
Titel
Tochter
Tod
Toilette
Tomate
Tor
Torte
Tour
Tourist
Touristin
Tradition
Trainer
Trainerin
Training
Transport
Treffpunkt
Treppe
Treppenhaus
Trinkgeld
Tropfen
Trottoir
Träne
Turm
Täterin
Tätigkeit
U-Bahn
Uhr
Umfrage
Umgebung
Umleitung
Umtausch
Umwelt
Umweltschutz
Unfall
Unglück
Uniform
Universität
Unterlage
Unternehmerin
Unterricht
Unterschied
Unterschrift
Unterstützung
Untersuchung
Urlaub
Ursache
Urteil
Vater
Veranstaltung
Verantwortung
Verbindung
Verbot
Verbrecherin
Verein
Vergleich
Verhältnis
Verkehr
Verkehrszeichen
Verkäufer
Verkäuferin
Verlag
Verlierer
Verlust
Vermieter
Versammlung
Verspätung
Vertrag
Vertrauen
Verwaltung
Verwandte
Verzeihung
Video
Viertel
Vogel
Volleyball
Voraussetzung
Vorbereitung
Vormittag
Vorname
Vorsicht
Vorspeise
Vorstellungsgespräch
Vortrag
Vorwahl
Wagen
Wald
Waschmittel
Wasser
Webseite
Wecker
Weg
Wein
Welt
Werbung
Werk
Werkstatt
Werkzeug
Westen
Wettbewerb
Wetter
Wetterbericht
Wettervorhersage
Wiederhören
Wiedersehen
Wind
Winter
Wirtschaft
Wissenschaftler
Witz
Woche
Wochenende
Wochentag
Wohnsitz
Wohnung
Wohnzimmer
Wolke
Wolle
Workshop
Wunsch
Wäsche
Zahnbürste
Zahnpasta
Zeit
Zeitpunkt
Zeitschrift
Zeitung
Zentimeter
Zentrum
Zertifikat
Zettel
Zeug
Zeuge
Zeugin
Zeugnis
Zigarette
Zimmer
Zins
Zirkus
Zitrone
Zoll
Zoo
Zucker
Zug
Zuhause
Zukunft
Zusammenhang
Zuschauer
Zuschlag
Zustand
Zustimmung
Zweck
Zweitsprache
Zwiebel
ab
abbiegen
aber
abfahren
abfliegen
abgeben
abheben
abholen
abhängen
ablehnen
abmachen
absagen
abschließen
abschreiben
absolut
abwaschen
abwesend
acht
achtzehn
achtzig
aktiv
aktuell
all
alle
allein
alleine
alles
allgemein
alltäglich
als
also
alt
alternativ
am
an
anbieten
anderer
anders
andrerseits
anerkennen
anfangen
angeben
angenehm
anklicken
ankommen
ankreuzen
ankündigen
anmachen
anmelden
anrufen
anschaffen
anschließen
anschnallen
ansehen
ansprechen
antworten
anwenden
anzeigen
anziehen
arbeiten
arbeitslos
auch
auf
"auf sein"
auffallen
auffordern
aufführen
aufgeben
aufheben
aufhören
auflösen
aufmachen
aufmerksam
aufnehmen
aufregen
aufräumen
aufschreiben
aufstehen
aus
"aus sein"
ausbilden
ausdrucken
ausfallen
ausfüllen
ausgeben
ausgehen
ausländisch
ausmachen
auspacken
ausreichen
ausschließen
ausschließlich
aussehen
aussprechen
aussteigen
ausstellen
aussuchen
austauschen
austragen
auswählen
ausziehen
automatisch
außen
außerdem
außerhalb
backen
baden
bald
bar
basteln
bauen
beantragen
beantworten
bedanken
bedeuten
bedienen
beeilen
beenden
beginnen
begleiten
begründen
behalten
behaupten
behindern
bei
beide
beinahe
bekannt
bekanntgeben
bekommen
benutzen
benötigen
bequem
berichten
berufstätig
beruhigen
beschließen
beschreiben
besetzen
besichtigen
besonders
bestehen
bestellen
bestrafen
bestätigen
besuchen
betreuen
betrügen
beweisen
bewerben
bezahlen
billig
bis
bisschen
bitte
bitten
bitter
blau
bleiben
blitzen
blond
bluten
blöd
blühen
braten
brauchen
braun
brechen
breit
bremsen
brennen
bringen
buchstabieren
bunt
böse
chatten
da
dabei
dagegen
damals
damit
daneben
dankbar
danke
danken
dann
darstellen
dauern
dein
denn
der
derselbe
desto
deutlich
deutsch
dich
dicht
dick
die
dienen
dieser
digital
dir
direkt
doch
doppelt
dort
draußen
drei
dreizehn
dreißig
drinnen
dritte
drucken
drücken
du
dumm
dunkel
durch
durstig
duschen
dünn
dürfen
echt
eckig
egal
ehrlich
eigen
eigentlich
eilig
ein
"ein Mal"
eindeutig
einfach
einfügen
einführen
einhundert
einkaufen
einladen
einmal
einnehmen
einpacken
einrichten
eins
einsam
einschalten
einschließlich
einsteigen
eintausend
eintreten
einzahlen
einzeln
elektrisch
elf
empfangen
empfehlen
enden
endgültig
endlich
eng
entschließen
entschuldigen
entsorgen
enttäuschen
entweder
entwickeln
er
ereignen
erfinden
erfolgreich
erforderlich
erfüllen
ergänzen
erhalten
erholen
erhöhen
erkennen
erklären
erkundigen
erkälten
erlauben
erleben
ernähren
erreichen
erschrecken
erst
erste
erstellen
erwarten
erzählen
eröffnen
es
essen
euer
europäisch
ewig
fahren
fallen
falsch
fantastisch
farbig
fassen
fast
faul
faulenzen
fehlen
feiern
fernsehen
fertig
festhalten
festlegen
festnehmen
festsetzen
feststellen
feucht
finanzieren
finden
fit
flach
fleißig
flexibel
fliegen
fliehen
folgen
fordern
fragen
frei
fremd
fressen
freuen
freundlich
frieren
froh
fröhlich
früh
früher
frühstücken
furchtbar
fällig
fördern
fühlen
fünf
fünfzehn
fünfzig
für
füttern
ganz
gar
garantieren
geben
geboren
gefallen
gefährlich
gegen
gehen
gehören
gelb
gelten
gemeinsam
genau
genehmigen
gerade
geradeaus
gern
gerne
gesamt
geschlossen
gestern
gewinnen
gewöhnlich
giftig
glauben
gleich
glücklich
gratulieren
grau
grillen
grillieren
groß
grün
grüßen
gucken
gut
gültig
günstig
haben
halb
hallo
haltbar
halten
handeln
hassen
heiraten
heiß
heißen
helfen
hell
herstellen
herunterfahren
herunterladen
herzlich
heute
hier
hin
hinten
hinter
hinterher
historisch
hoch
holen
hundert
hungrig
husten
hängen
hässlich
höflich
hören
ich
ihm
ihn
ihr
illegal
immer
in
informieren
inklusive
insgesamt
intelligent
interessieren
international
ja
jeder
jedes
jemand
jetzt
jeweils
joggen
jung
kalt
kaputt
kaputtgehen
kaufen
kein
kennen
kennenlernen
klappen
klar
klein
klicken
klingeln
klingen
kochen
komisch
kommen
konsumieren
konzentrieren
korrigieren
kosten
krank
kriegen
kritisch
kritisieren
kräftig
kulturell
kurz
kämpfen
können
kühl
kümmern
kündigen
künstlich
kürzlich
küssen
lachen
lang
lange
langsam
langweilen
langweilig
lassen
laufen
laut
leben
lecker
ledig
leer
legen
leicht
leider
leidtun
leise
leisten
lernen
lesen
letzte
lieb
lieben
lieber
liefern
liegen
links
loben
los
losfahren
lustig
lächeln
längst
löschen
lösen
lügen
machen
mal
man
manch
markieren
mehr
mein
meinetwegen
meist
meistens
melden
merken
merkwürdig
messen
mieten
mild
mindestens
mischen
mit
mitbringen
miteinander
mitkommen
mitmachen
mitnehmen
mitteilen
mitten
mobil
modern
morgen
musikalisch
männlich
möchten
mögen
möglich
müde
müssen
nach
nachschlagen
nahe
nass
national
nebenbei
neblig
nehmen
nein
nett
neu
neun
neunzehn
neunzig
nicht
nichts
nie
niedrig
nirgends
nirgendwo
noch
"noch mal"
normal
normalerweise
notwendig
nun
nur
nächst
nähen
nähern
nötig
nützen
nützlich
oben
oder
offenbar
oft
ohne
operieren
optimistisch
ordnen
paar
packen
parken
parkieren
passieren
passiv
pauschal
peinlich
pensionieren
perfekt
planen
plötzlich
politisch
positiv
praktisch
preiswert
prima
pro
probieren
prost
präsentieren
prüfen
pünktlich
rauchen
rauf
raus
realistisch
recht
rechts
reduzieren
regelmäßig
regeln
regnen
reichen
reinigen
reisen
reiten
rennen
reparieren
reservieren
retten
richtig
riechen
riesig
roh
romantisch
rot
rufen
ruhig
rund
sagen
salzig
sauber
sauer
schade
schalten
schauen
scheiden
scheinen
schenken
schicken
schieben
schlafen
schlank
schlecht
schließen
schließlich
schlimm
schmal
schmecken
schminken
schmutzig
schneiden
schnell
schon
schrecklich
schreiben
schriftlich
schuldig
schwach
schwanger
schwarz
schwer
schwierig
schwimmen
schwitzen
schädlich
schätzen
schön
schütteln
sechs
sechzehn
sechzig
sehen
sehr
sein
seit
selber
selbstständig
selbständig
selten
seltsam
sich
sichern
sie
sieben
siebzehn
siebzig
siegen
siezen
sitzen
so
sofort
sollen
sondern
sonst
sozial
sparen
sparsam
spazieren
spielen
sprechen
spät
später
spätestens
stark
statistisch
stattfinden
staubsaugen
stechen
stehen
stehenbleiben
stehlen
steil
stellen
sterben
stilistisch
stinken
stolz
stoppen
strafbar
streiten
streng
stressig
studieren
stumm
städtisch
stören
suchen
sympathisch
sämtlich
süchtig
süß
tanzen
tatsächlich
tauchen
tauschen
tausend
teilen
teilnehmen
teilweise
telefonieren
teuer
tief
tippen
toll
tot
total
traditionell
treffen
trennen
treten
treu
trinken
trocken
träumen
tun
tödlich
um
umarmen
umdrehen
umgehen
umsteigen
umtauschen
umziehen
unbedingt
und
ungefähr
ungewöhnlich
unglaublich
unheimlich
unser
unten
unter
unterhalten
unternehmen
unterscheiden
unterschreiben
untersuchen
unterwegs
verabreden
verantwortlich
verbessern
verbieten
verbinden
verboten
verbrauchen
verbringen
verdienen
verdächtig
vergleichen
verhaften
verkaufen
verlangen
verletzen
verlängern
vermeiden
vermieten
vermuten
vernünftig
verpassen
verpflegen
verraten
verreisen
verschieben
verschieden
verschreiben
verschwinden
versichern
verstecken
verstehen
verständlich
versuchen
versäumen
verteilen
vertreten
verursachen
verurteilen
verändern
viel
vielleicht
vier
vierte
vierzehn
vierzig
voll
von
voneinander
vor
voraus
voraussichtlich
vorher
vorschlagen
vorstellen
waagrecht
wachsen
wahr
wandern
wann
warm
warnen
warten
warum
was
waschen
wechseln
wegen
wehtun
weiblich
weich
weil
weinen
weit
weiter
weiß
welche
welcher
wenig
wenigstens
wer
werden
werfen
wert
weshalb
wetten
wichtig
wie
"wie viel"
wieder
wiederholen
wiegen
wild
willkommen
windig
winken
wir
wirken
wirklich
wissen
witzig
wo
woher
wohin
wohnen
wollen
wunderbar
wundern
wurst
wählen
wünschen
zahlen
zehn
zeichnen
zentral
ziehen
ziemlich
zirka
zu
zubereiten
zuerst
zufrieden
zugehen
zuhören
zukünftig
zuletzt
zumindest
zunehmen
zurzeit
zurück
zurückgeben
zusammen
zuständig
zusätzlich
zwanzig
zwei
zweifeln
zweihundert
zweite
zwingen
zwischen
zwölf
zählen
Öl
Übernachtung
Überraschung
Überschrift
Übersetzung
Überweisung
ängstlich
öffentlich
öffnen
ökologisch
üben
über
überall
überfahren
überlegen
übermorgen
übernachten
übernehmen
überraschen
überreden
übersetzen
übertreiben
überweisen
überzeugen
übrigens
